Read_fragtion	Genomospecies	MG_1T016	MG_1T034	MG_1T039	MG_1T055	MG_1T072	MG_1T078	MG_1T091	MG_2T009	MG_2T010	MG_2T016	MG_2T048	MG_2T066	MG_2T078	MG_2T084	MG_3T000
5	gsp004	0.0149598972547056	0.0070069426929149	0.0028987511080511	0.0048136756867186	0.0048064020004562	0.0044397761699183	0.0149079727240251	0.0149729591969235	0.0135303455240585	0.0122393624791685	0.0166128726383578	0.016472825909541	0.0145426137330832	0.0124031684707751	0.0147095658251225
10	gsp004	0.0145084271881439	0.0045935550508025	0.0028237691628853	0.0046887113873829	0.0050334237516409	0.0046527155447939	0.0134724386105698	0.0116495766004242	0.0111974882134908	0.0091535933313379	0.0157786474307891	0.0151896922691813	0.0101089831178172	0.0083495379848805	0.0136355668863647
20	gsp004	0.0129854899154043	0.0038371369250479	0.002885174405462	0.0047232203277997	0.005177515350902	0.0048007496375037	0.0075005641011995	0.0078563985671603	0.0078992223358541	0.0071206058372019	0.0140821024955481	0.0113058277646157	0.0076605816677788	0.0070007169206686	0.009183687658536
30	gsp004	0.0102353540046553	0.0037780794175276	0.0030464189143251	0.0049779634680125	0.0052415336713086	0.0048577771850347	0.0055242083820129	0.0070731464921983	0.0072134251650181	0.0068884984728182	0.0126825773790215	0.00969223491903	0.007236762871259	0.0068875112001253	0.0075379590464282
40	gsp004	0.0087024243254153	0.0038468079784949	0.0032258797925861	0.0051649251908719	0.0052787461475884	0.0049043686280428	0.0047349889688577	0.0068683856678821	0.0069617805076434	0.0069897189670132	0.0114823800292561	0.0088554553298655	0.0071706801838105	0.0069966241036228	0.0068950206682034
50	gsp004	0.0079132355121065	0.0038793919315318	0.0033674830270799	0.0053344517555043	0.0053332476252024	0.0049392478636776	0.0044454521980364	0.006783021785492	0.0069746466733375	0.0070552560452635	0.0106154492772534	0.0082917987892508	0.0072424404326389	0.0071415325298903	0.0066101501332745
60	gsp004	0.007263944460411	0.0040121307541793	0.0034457394273516	0.0054567845429854	0.0053640810177904	0.0049785001058865	0.0043252414227198	0.0067995697588309	0.0070532479312685	0.0071723421534359	0.010109626049933	0.0081221902697346	0.0073594566300389	0.0072655321925519	0.0065054529648537
70	gsp004	0.007054127735825	0.0040512796802493	0.0035404255306511	0.0055407574606198	0.0053842408970508	0.0050062642476161	0.0043092591588812	0.0069114010777369	0.0071082517971204	0.0072706443027667	0.009546799230587	0.0079013372189841	0.0074377142232248	0.0073458682212382	0.0065439303429964
80	gsp004	0.0068227513727959	0.0041534832577297	0.0036201470510585	0.0056169067183632	0.0054148056352094	0.0050291676733024	0.0043114813402111	0.0070188196497273	0.0071946761931625	0.0073489270913485	0.0092329475142452	0.0078348509289125	0.0075457174178794	0.0074271793391272	0.0065689615814838
90	gsp004	0.0067238161166925	0.0042287461922999	0.0036743140168839	0.0056565967506025	0.0054307769591482	0.0050452101883031	0.0043269083219242	0.0070520081369772	0.0072637323156141	0.0074250591747445	0.008909356742251	0.0077945147240934	0.0076154102071956	0.0075004677634527	0.006600183787523
100	gsp004	0.006642035305834	0.0042843804563196	0.0037171381870616	0.0056984740218087	0.0054484004943063	0.0050623419726716	0.0043339489142975	0.0071287521188697	0.0073395791725161	0.0074771234403049	0.0086805159755521	0.0078209025257481	0.007663631746301	0.0075396115588038	0.0066795611653966
1	gsp005	0.0021993126656181	0.994277252621979	0.0044393063969693	0.994999681579135	0.0038224315414061	0.003858814147026	0.012530120960354	0.0040851062916701	0.0048854960740067	0.0053407511724384	0.994397277689173	0.994503657650309	0.994444285911649	0	0.0043835615458552
5	gsp005	0.0041656761214112	0.0042499573274148	0.0039611639749403	0.0103238663331277	0.0037094987637021	0.0036760939731054	0.0039084998038185	0.0042899622236674	0.0045776393052295	0.0046381241898268	0.0041462662471395	0.0050908453153573	0.0040104419763886	0.0039441697400759	0.0046715522728552
10	gsp005	0.0042996829859422	0.0039871497730158	0.0041561768610926	0.0051938254513844	0.0040182906189344	0.0039261412248941	0.0033569269084934	0.0046862231936618	0.0047684797876801	0.0047339486565381	0.0047727704813486	0.0047851262977206	0.0037165753527535	0.0039356977773211	0.004653179757136
20	gsp005	0.0044280187009855	0.0043464940807179	0.0044948050235146	0.0049862500292223	0.0043151924622489	0.0041832301054354	0.0033317474792299	0.0049587928327689	0.0051015524421812	0.0049809209081224	0.0043062625180938	0.0039112588818822	0.0040000098934591	0.0040443648494924	0.0049485034424121
30	gsp005	0.0046939196297731	0.0045435618054123	0.0047080576966627	0.0046880678252093	0.0043869227092704	0.0042732841280878	0.0034343007568557	0.0052007150699763	0.0053744241897283	0.0051930495664315	0.0039879297043209	0.0039664058149014	0.0041319345007751	0.0041653780382162	0.0052317655392104
40	gsp005	0.0048429967401349	0.0045629741914224	0.0048607528824142	0.0048014059715726	0.0044330700781866	0.0043034684361777	0.0035878749382805	0.0053630730790305	0.0055335978660906	0.0053392041028534	0.0040782173720361	0.0039441008117861	0.004289695481103	0.0042866709765921	0.0054080816950934
